# ts0
4.000000000000000000e+00,3.716658592224121094e+00,0.000000000000000000e+00,7.348449826240539551e-01,1.648898124694824219e+00,1.398843765258789062e+00,9.466630816459655762e-01,8.208458423614501953e-01,9.485586881637573242e-01,1.129789233207702637e+00,1.186690211296081543e+00,1.165184259414672852e+00,1.115195631980895996e+00,1.083603143692016602e+00,1.105502367019653320e+00,1.142782807350158691e+00,1.171680450439453125e+00,1.190962791442871094e+00,1.172516345977783203e+00,1.168721437454223633e+00,1.154414057731628418e+00,1.164835095405578613e+00,1.164968729019165039e+00,1.185133695602416992e+00,1.184455513954162598e+00,1.204995632171630859e+00,1.191751718521118164e+00,1.191451430320739746e+00,1.188356637954711914e+00,1.188615679740905762e+00,1.198621988296508789e+00,1.199815511703491211e+00,1.209847688674926758e+00,1.214676022529602051e+00,1.208727598190307617e+00,1.221904873847961426e+00,1.214598774909973145e+00,1.218488335609436035e+00,1.221220254898071289e+00,1.221745371818542480e+00,1.227510690689086914e+00,1.227180004119873047e+00,1.231775879859924316e+00,1.238155841827392578e+00,1.242690443992614746e+00,1.232814908027648926e+00,1.244009971618652344e+00,1.241100311279296875e+00,1.241877794265747070e+00,1.248494029045104980e+00,1.244680523872375488e+00,1.259204506874084473e+00,1.250144958496093750e+00,1.257322669029235840e+00,1.258104801177978516e+00,1.266325592994689941e+00,1.267159819602966309e+00,1.271336436271667480e+00,1.260809898376464844e+00,1.278353571891784668e+00,1.269322991371154785e+00,1.270840764045715332e+00,1.275580167770385742e+00,1.278889775276184082e+00,1.278083324432373047e+00,1.281151890754699707e+00,1.284487962722778320e+00,1.279515147209167480e+00,1.285120487213134766e+00,1.293104529380798340e+00,1.279481887817382812e+00,1.299703359603881836e+00,1.287284135818481445e+00,1.294282317161560059e+00,1.297741532325744629e+00,1.297264099121093750e+00,1.296112298965454102e+00,1.306661844253540039e+00,1.298183798789978027e+00,1.306568384170532227e+00,1.302627921104431152e+00,1.303525328636169434e+00,1.304773807525634766e+00,1.304461717605590820e+00,1.305022954940795898e+00,1.309479594230651855e+00,1.302810192108154297e+00,1.302869915962219238e+00,1.313738346099853516e+00,1.302927374839782715e+00,1.312552690505981445e+00,1.310851097106933594e+00,1.310733914375305176e+00,1.313860893249511719e+00,1.319061398506164551e+00,1.314672946929931641e+00,1.312550187110900879e+00,1.304387927055358887e+00,1.329084396362304688e+00,1.310590744018554688e+00,8.605020642280578613e-01,8.888704776763916016e-01,9.344878196716308594e-01,9.649368524551391602e-01,9.786879420280456543e-01,9.863707423210144043e-01,1.000076532363891602e+00,1.012236475944519043e+00,1.023892879486083984e+00,1.036409020423889160e+00,1.036459088325500488e+00,1.052376389503479004e+00,1.046317577362060547e+00,1.053776979446411133e+00,1.054838418960571289e+00,1.065185666084289551e+00,1.066266775131225586e+00,1.069040536880493164e+00,1.071974754333496094e+00,1.077221512794494629e+00,1.082179903984069824e+00,1.083180069923400879e+00,1.079386115074157715e+00,1.088248252868652344e+00,1.087035655975341797e+00,1.092157244682312012e+00,1.089102149009704590e+00,1.093504428863525391e+00,1.087114334106445312e+00,1.095457553863525391e+00,1.091248512268066406e+00,1.095832109451293945e+00,1.094744324684143066e+00,1.095059871673583984e+00,1.095732331275939941e+00,1.097519397735595703e+00,1.087046980857849121e+00,1.091566801071166992e+00,1.093213081359863281e+00,1.087924122810363770e+00,1.094036936759948730e+00,1.094596624374389648e+00,1.087896585464477539e+00,1.091699600219726562e+00,1.086893677711486816e+00,1.094186544418334961e+00,1.092967271804809570e+00,1.084301829338073730e+00,1.089041590690612793e+00,1.089334249496459961e+00,1.084029078483581543e+00,1.085789561271667480e+00,1.074295282363891602e+00,1.085021615028381348e+00,1.073393583297729492e+00,1.084776639938354492e+00,1.068193435668945312e+00,1.077676415443420410e+00,1.069548249244689941e+00,1.074263572692871094e+00,1.066616415977478027e+00,1.068685650825500488e+00,1.068449378013610840e+00,1.066550374031066895e+00,1.073880434036254883e+00,1.061663508415222168e+00,1.068975329399108887e+00,1.055661439895629883e+00,1.063882231712341309e+00,1.050993323326110840e+00,1.052911281585693359e+00,1.042115211486816406e+00,1.053323268890380859e+00,1.049027800559997559e+00,1.047456145286560059e+00,1.040937542915344238e+00,1.044086337089538574e+00,1.050769329071044922e+00,1.043119788169860840e+00,1.042878627777099609e+00,1.033362984657287598e+00,1.039824962615966797e+00,1.025583982467651367e+00,1.023583292961120605e+00,1.025475859642028809e+00,1.019524574279785156e+00,1.026683449745178223e+00,1.027149558067321777e+00,1.025965213775634766e+00,1.028664112091064453e+00,1.020046710968017578e+00,1.017348170280456543e+00,1.001375555992126465e+00,1.003834962844848633e+00,1.002918720245361328e+00,1.012415766716003418e+00,1.012085914611816406e+00,1.010310053825378418e+00,9.995123147964477539e-01,1.010102510452270508e+00,1.027188658714294434e+00,1.076134681701660156e+00,1.075391769409179688e+00,1.080271601676940918e+00,1.087913036346435547e+00,1.085262060165405273e+00,1.084908127784729004e+00,1.075858116149902344e+00,1.074776530265808105e+00,1.053452134132385254e+00,1.047861337661743164e+00,1.031220078468322754e+00,1.017361640930175781e+00,1.009916663169860840e+00,9.977414011955261230e-01,9.793973565101623535e-01,9.756604433059692383e-01,9.557024836540222168e-01,9.521310925483703613e-01,9.349602460861206055e-01,9.247893691062927246e-01,9.187613129615783691e-01,9.159712791442871094e-01,8.970159292221069336e-01,8.980000615119934082e-01,8.755407929420471191e-01,8.889989852905273438e-01,8.660841584205627441e-01,8.679338693618774414e-01,8.640767931938171387e-01,8.582741022109985352e-01,8.525521159172058105e-01,8.533841967582702637e-01,8.456698656082153320e-01,8.398798108100891113e-01,8.487988710403442383e-01,8.312479257583618164e-01,8.456448912620544434e-01,8.252923488616943359e-01,8.345982432365417480e-01,8.259505629539489746e-01,8.310501575469970703e-01,8.207287192344665527e-01,8.301271796226501465e-01,8.210915327072143555e-01,8.195430636405944824e-01,8.242748975753784180e-01,8.174241781234741211e-01,8.208312988281250000e-01,8.202750682830810547e-01,8.176683187484741211e-01,8.131217360496520996e-01,8.147434592247009277e-01,8.159649968147277832e-01,8.118647336959838867e-01,8.150433897972106934e-01,8.150991201400756836e-01,8.094498515129089355e-01,8.089997768402099609e-01,8.082077503204345703e-01,8.037577867507934570e-01,8.085011243820190430e-01,8.081848621368408203e-01,8.111789822578430176e-01,8.071238994598388672e-01,8.081143498420715332e-01,8.023786544799804688e-01,8.069837093353271484e-01,7.981298565864562988e-01,8.102365732192993164e-01,8.042781352996826172e-01,7.994636297225952148e-01,8.080323338508605957e-01,7.993201017379760742e-01,8.000363111495971680e-01,8.074700236320495605e-01,7.942879796028137207e-01,8.086442351341247559e-01,7.899696230888366699e-01,8.105103373527526855e-01,7.959427237510681152e-01,7.992478013038635254e-01,8.032959103584289551e-01,7.935136556625366211e-01,8.016672730445861816e-01,7.972041964530944824e-01,7.938690781593322754e-01,8.094493746757507324e-01,7.905751466751098633e-01,8.028465509414672852e-01,7.968329191207885742e-01,7.881826162338256836e-01,8.033640384674072266e-01,7.888156771659851074e-01,7.979119420051574707e-01,7.862862348556518555e-01,7.991296648979187012e-01,7.947646379470825195e-01,8.018026351928710938e-01,7.941923737525939941e-01,8.980873227119445801e-01,8.965501785278320312e-01,8.986362218856811523e-01,8.971379399299621582e-01,8.823215365409851074e-01,8.868989944458007812e-01,8.859534859657287598e-01,8.989340066909790039e-01,8.911343812942504883e-01,8.913725018501281738e-01,8.917883038520812988e-01,8.863292932510375977e-01,8.939438462257385254e-01,8.867419958114624023e-01,8.832489252090454102e-01,8.825853466987609863e-01,8.904768824577331543e-01,8.898147344589233398e-01,8.928477168083190918e-01,8.864517807960510254e-01,8.906114101409912109e-01,8.891345262527465820e-01,8.918839097023010254e-01,8.872650861740112305e-01,8.933484554290771484e-01,8.897368907928466797e-01,8.970959186553955078e-01,8.983340263366699219e-01,8.999172449111938477e-01,8.984625339508056641e-01,8.954886794090270996e-01,8.986426591873168945e-01,9.036608338356018066e-01,8.992839455604553223e-01,9.017332196235656738e-01,8.960834741592407227e-01,9.017107486724853516e-01,9.004375338554382324e-01,8.985632061958312988e-01,9.009246230125427246e-01,8.995357751846313477e-01,9.021164774894714355e-01,9.052124023437500000e-01,9.069696068763732910e-01,9.122452735900878906e-01,9.082849025726318359e-01,9.163116812705993652e-01,9.145410060882568359e-01,9.167239665985107422e-01,9.166123270988464355e-01,9.227197170257568359e-01,9.222629666328430176e-01,9.251930117607116699e-01,9.148467779159545898e-01,9.171043634414672852e-01,9.219428896903991699e-01,9.201748967170715332e-01,9.260387420654296875e-01,9.144968986511230469e-01,9.259783029556274414e-01,9.261475205421447754e-01,9.331438541412353516e-01,9.375876188278198242e-01,9.348791837692260742e-01,9.453210830688476562e-01,9.512847661972045898e-01,9.489611983299255371e-01,9.515822529792785645e-01,9.436807036399841309e-01,9.473891258239746094e-01,9.402192831039428711e-01,9.349123835563659668e-01,9.362862706184387207e-01,9.406719803810119629e-01,9.446135163307189941e-01,9.490678906440734863e-01,9.624446034431457520e-01,9.635117650032043457e-01,9.838525652885437012e-01,9.784595966339111328e-01,9.798757433891296387e-01,9.594912528991699219e-01,9.616603255271911621e-01,9.385692477226257324e-01,9.373965859413146973e-01,9.432371258735656738e-01,9.709995985031127930e-01,1.004975080490112305e+00,1.036376476287841797e+00,1.043904542922973633e+00,1.009291887283325195e+00,9.324598312377929688e-01,8.529103994369506836e-01,8.451039195060729980e-01,9.921452999114990234e-01,1.255501389503479004e+00,1.381406068801879883e+00,9.001927971839904785e-01,0.000000000000000000e+00,2.404363155364990234e+00,4.000000000000000000e+00,4.000000000000000000e+00,6.216442584991455078e-02,6.995503902435302734e-01,1.473491311073303223e+00,1.280168175697326660e+00,8.892918825149536133e-01,7.868636250495910645e-01,9.365600943565368652e-01,1.112224578857421875e+00,1.183915615081787109e+00,1.164588809013366699e+00,1.107120513916015625e+00,1.087492942810058594e+00,1.106862545013427734e+00,1.141904115676879883e+00,1.175145626068115234e+00,1.192728877067565918e+00,1.171229958534240723e+00,1.168936491012573242e+00,1.156867504119873047e+00,1.165563464164733887e+00,1.170279502868652344e+00,1.188412308692932129e+00,1.185701131820678711e+00,1.200962543487548828e+00,1.197532415390014648e+00,1.194154977798461914e+00,1.194001436233520508e+00,1.188608646392822266e+00,1.200841784477233887e+00,1.201388359069824219e+00,1.208721995353698730e+00,1.207024693489074707e+00,1.220134019851684570e+00,1.221119880676269531e+00,1.216178655624389648e+00,1.218291521072387695e+00,1.220132946968078613e+00,1.224006295204162598e+00,1.231399536132812500e+00,1.228761911392211914e+00,1.236914515495300293e+00,1.233265519142150879e+00,1.239455938339233398e+00,1.237764477729797363e+00,1.246527194976806641e+00,1.247993230819702148e+00,1.244184494018554688e+00,1.244873046875000000e+00,1.246183514595031738e+00,1.254023790359497070e+00,1.252005100250244141e+00,1.261295199394226074e+00,1.259592413902282715e+00,1.269917249679565430e+00,1.261404156684875488e+00,1.268703103065490723e+00,1.269229054450988770e+00,1.272561192512512207e+00,1.277610063552856445e+00,1.272980570793151855e+00,1.277054309844970703e+00,1.269936561584472656e+00,1.285926938056945801e+00,1.277286887168884277e+00,1.281921625137329102e+00,1.287410140037536621e+00,1.280401587486267090e+00,1.293371558189392090e+00,1.289494395256042480e+00,1.294440984725952148e+00,1.283860206604003906e+00,1.302478432655334473e+00,1.296012759208679199e+00,1.295373082160949707e+00,1.300511002540588379e+00,1.299206376075744629e+00,1.306159973144531250e+00,1.303996682167053223e+00,1.303888320922851562e+00,1.307107210159301758e+00,1.298159360885620117e+00,1.309068799018859863e+00,1.300511240959167480e+00,1.306412696838378906e+00,1.307281255722045898e+00,1.310238242149353027e+00,1.308443665504455566e+00,1.311503887176513672e+00,1.305402994155883789e+00,1.305182933807373047e+00,1.309764146804809570e+00,1.322687029838562012e+00,1.314545512199401855e+00,1.323925614356994629e+00,1.303087949752807617e+00,1.310711383819580078e+00,1.321415781974792480e+00,1.314535140991210938e+00,8.519724607467651367e-01,8.955531716346740723e-01,9.360772967338562012e-01,9.631229043006896973e-01,9.800066351890563965e-01,9.814240932464599609e-01,1.005083918571472168e+00,1.007923603057861328e+00,1.026724100112915039e+00,1.031286954879760742e+00,1.045326709747314453e+00,1.043061256408691406e+00,1.051009535789489746e+00,1.048860669136047363e+00,1.059369921684265137e+00,1.063949227333068848e+00,1.062060117721557617e+00,1.067866444587707520e+00,1.072009801864624023e+00,1.083121418952941895e+00,1.079204440116882324e+00,1.079509854316711426e+00,1.083395361900329590e+00,1.084396123886108398e+00,1.091313362121582031e+00,1.087005972862243652e+00,1.087810277938842773e+00,1.093988537788391113e+00,1.087540745735168457e+00,1.099437236785888672e+00,1.091538310050964355e+00,1.095489978790283203e+00,1.091117858886718750e+00,1.094670534133911133e+00,1.092410206794738770e+00,1.090820312500000000e+00,1.094220042228698730e+00,1.088158965110778809e+00,1.097399473190307617e+00,1.086665272712707520e+00,1.092336416244506836e+00,1.089834809303283691e+00,1.091210842132568359e+00,1.088912129402160645e+00,1.087703704833984375e+00,1.089052319526672363e+00,1.094021558761596680e+00,1.086417555809020996e+00,1.087447404861450195e+00,1.084648370742797852e+00,1.085273504257202148e+00,1.088806629180908203e+00,1.076262831687927246e+00,1.079967021942138672e+00,1.074807047843933105e+00,1.078645348548889160e+00,1.070122361183166504e+00,1.072573065757751465e+00,1.074060559272766113e+00,1.074263095855712891e+00,1.066602230072021484e+00,1.065557479858398438e+00,1.068698644638061523e+00,1.067387819290161133e+00,1.065772056579589844e+00,1.063728451728820801e+00,1.061100125312805176e+00,1.061307311058044434e+00,1.058088779449462891e+00,1.055306315422058105e+00,1.049494266510009766e+00,1.049191355705261230e+00,1.043066859245300293e+00,1.050763130187988281e+00,1.046618461608886719e+00,1.045680284500122070e+00,1.042770385742187500e+00,1.045979261398315430e+00,1.039236903190612793e+00,1.039110302925109863e+00,1.040021061897277832e+00,1.031521081924438477e+00,1.034374833106994629e+00,1.018329143524169922e+00,1.026134729385375977e+00,1.018190860748291016e+00,1.030279159545898438e+00,1.019549489021301270e+00,1.028292536735534668e+00,1.020469188690185547e+00,1.020761132240295410e+00,1.015435218811035156e+00,1.006855368614196777e+00,9.996598362922668457e-01,1.000609755516052246e+00,1.011749505996704102e+00,1.016059637069702148e+00,1.006761193275451660e+00,9.923482537269592285e-01,1.011889338493347168e+00,1.022844672203063965e+00,1.081637501716613770e+00,1.063795089721679688e+00,1.073017716407775879e+00,1.084505796432495117e+00,1.083031415939331055e+00,1.076054215431213379e+00,1.081291437149047852e+00,1.055605530738830566e+00,1.053776025772094727e+00,1.046027421951293945e+00,1.021187424659729004e+00,1.024950265884399414e+00,9.979539513587951660e-01,9.915441274642944336e-01,9.826075434684753418e-01,9.638642668724060059e-01,9.563742876052856445e-01,9.472219347953796387e-01,9.355546832084655762e-01,9.188303351402282715e-01,9.197572469711303711e-01,9.067355990409851074e-01,9.004381299018859863e-01,8.912591338157653809e-01,8.870871067047119141e-01,8.814700245857238770e-01,8.675443530082702637e-01,8.629360198974609375e-01,8.663187623023986816e-01,8.515890836715698242e-01,8.516923785209655762e-01,8.539865612983703613e-01,8.446574211120605469e-01,8.438005447387695312e-01,8.478010296821594238e-01,8.304613828659057617e-01,8.315287828445434570e-01,8.374493718147277832e-01,8.324223756790161133e-01,8.263596892356872559e-01,8.298687338829040527e-01,8.286675214767456055e-01,8.150017857551574707e-01,8.292260169982910156e-01,8.223577737808227539e-01,8.158745169639587402e-01,8.281119465827941895e-01,8.047556877136230469e-01,8.280472755432128906e-01,8.113107085227966309e-01,8.139228820800781250e-01,8.243140578269958496e-01,8.039410710334777832e-01,8.212437033653259277e-01,8.047711253166198730e-01,8.200570344924926758e-01,8.046209216117858887e-01,8.164755105972290039e-01,8.051474094390869141e-01,8.104415535926818848e-01,8.042949438095092773e-01,8.108798265457153320e-01,8.089696764945983887e-01,7.984478473663330078e-01,8.076952099800109863e-01,8.079119920730590820e-01,8.037645220756530762e-01,8.085706830024719238e-01,7.983394861221313477e-01,8.061585426330566406e-01,8.051673173904418945e-01,7.978870272636413574e-01,8.068226575851440430e-01,7.991400361061096191e-01,8.003402948379516602e-01,8.052820563316345215e-01,7.934507131576538086e-01,8.062014579772949219e-01,7.966464757919311523e-01,7.976330518722534180e-01,7.998208403587341309e-01,8.001528978347778320e-01,7.983773946762084961e-01,8.088290691375732422e-01,7.917267680168151855e-01,7.947579026222229004e-01,8.042141199111938477e-01,7.925863862037658691e-01,8.064083456993103027e-01,7.906147837638854980e-01,7.986803054809570312e-01,7.924011349678039551e-01,7.956182360649108887e-01,7.918193340301513672e-01,7.907388806343078613e-01,7.945515513420104980e-01,7.985331416130065918e-01,8.017894029617309570e-01,7.910273671150207520e-01,9.011307358741760254e-01,8.960940241813659668e-01,9.044454693794250488e-01,8.918871283531188965e-01,8.843854665756225586e-01,8.824443817138671875e-01,8.848261833190917969e-01,8.952378630638122559e-01,8.879585266113281250e-01,8.952347636222839355e-01,8.859992623329162598e-01,8.918169140815734863e-01,8.852847218513488770e-01,8.868501186370849609e-01,8.807910084724426270e-01,8.868179917335510254e-01,8.870719671249389648e-01,8.950426578521728516e-01,8.892262578010559082e-01,8.923636674880981445e-01,8.904668688774108887e-01,8.938462138175964355e-01,8.927295804023742676e-01,8.931285142898559570e-01,8.971477150917053223e-01,8.906301856040954590e-01,8.974934816360473633e-01,8.935399651527404785e-01,8.926818370819091797e-01,9.016816616058349609e-01,8.926560878753662109e-01,9.004501104354858398e-01,8.975056409835815430e-01,8.960009217262268066e-01,8.960267901420593262e-01,9.020346999168395996e-01,9.032740592956542969e-01,8.974999785423278809e-01,9.025281071662902832e-01,9.020445942878723145e-01,9.099535942077636719e-01,9.076420068740844727e-01,9.070608615875244141e-01,9.116235375404357910e-01,9.136395454406738281e-01,9.144353866577148438e-01,9.153290390968322754e-01,9.122971892356872559e-01,9.158948659896850586e-01,9.171547293663024902e-01,9.165177941322326660e-01,9.145979881286621094e-01,9.154001474380493164e-01,9.162024855613708496e-01,9.190525412559509277e-01,9.252949357032775879e-01,9.215816259384155273e-01,9.265640377998352051e-01,9.250240325927734375e-01,9.296268820762634277e-01,9.381561279296875000e-01,9.317884445190429688e-01,9.413903951644897461e-01,9.363698363304138184e-01,9.405894875526428223e-01,9.420858621597290039e-01,9.384020566940307617e-01,9.363492131233215332e-01,9.356385469436645508e-01,9.408155679702758789e-01,9.463469386100769043e-01,9.487048387527465820e-01,9.465761780738830566e-01,9.548417329788208008e-01,9.569086432456970215e-01,9.653002023696899414e-01,9.642491340637207031e-01,9.608204960823059082e-01,9.599259495735168457e-01,9.656776785850524902e-01,9.584684371948242188e-01,9.565377831459045410e-01,9.579330086708068848e-01,9.654253721237182617e-01,9.787084460258483887e-01,9.846152067184448242e-01,9.875295758247375488e-01,9.858506917953491211e-01,9.763494729995727539e-01,9.756090641021728516e-01,9.681087732315063477e-01,9.731537103652954102e-01,9.918486475944519043e-01,1.011613845825195312e+00,1.009770750999450684e+00,9.909165501594543457e-01,9.639655947685241699e-01,9.970088005065917969e-01,1.019749522209167480e+00,3.537286072969436646e-02
